time,Unnamed: 0,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,spei01,spei03,spei06,spei12,days_in_month
1977-02-15,913,34.7,14.2,24.68,47.6,0.90000004,-6.1,1.0,8.1,3.0,1.23,-1.9,-0.8,-1.3,0.0,28
1977-03-16,914,56.600002,13.400001,11.04,86.8,11.2,2.6000001,9.3,16.0,5.0,3.84,-1.6,-1.9,-1.4,-0.1,31
1977-04-16,915,62.2,12.3,0.38,102.0,58.9,8.7,14.8,21.0,9.7,9.88,0.7,-0.9,-0.7,-0.5,30
1977-05-16,916,56.3,11.8,0.0,120.89999999999999,53.4,11.900001,17.800001,23.7,12.5,8.59,0.2,-0.3,-0.5,-0.1,31
1977-06-16,917,62.7,13.2,0.0,141.000009,40.0,17.2,23.800001,30.4,16.7,8.17,-0.5,0.0,-0.7,-0.1,30
1977-07-16,918,62.9,9.900001,0.0,133.29999999999998,136.5,21.2,26.1,31.1,23.4,13.19,0.5,0.1,-0.4,0.1,31
1977-08-16,919,54.100002,10.0,0.0,120.89999999999999,94.0,19.4,24.4,29.4,22.5,11.429999,-0.4,-0.2,-0.4,-1.1,31
1977-09-16,920,53.5,11.1,0.0,90.0,53.100002,14.5,20.0,25.6,16.300001,10.19,-1.3,-0.8,-0.6,-1.2,30
1977-10-16,921,48.600002,11.900001,0.11,71.3,43.9,9.3,15.2,21.2,10.900001,9.0199995,-0.2,-1.2,-0.9,-1.1,31
1977-11-16,922,36.7,10.5,14.509999,36.0,20.7,1.1,6.3,11.6,6.7000003,6.0899997,0.1,-1.1,-0.9,-1.0,30
1977-12-16,923,23.0,9.3,23.449999,27.90000124,10.6,-2.4,2.3,7.0,4.7000003,4.96,0.4,-0.2,-0.8,-1.0,31
1978-01-16,924,42.7,12.3,28.01,37.199999999999996,0.90000004,-6.9,-0.7,5.5,2.5,0.84999996,-1.9,-0.5,-1.2,-1.2,31
1978-02-15,925,39.8,11.3,24.18,39.199999999999996,10.6,-5.5,0.2,5.9,3.7,4.98,0.2,-0.6,-1.2,-1.0,28
1978-03-16,926,62.4,11.2,13.92,68.2,21.6,1.5,7.1,12.7,6.0,6.5099998,0.1,-0.5,-0.5,-0.7,31
1978-04-16,927,48.5,15.6,1.49,117.0,15.5,7.4,15.2,23.0,8.5,4.14,-1.8,-1.2,-1.2,-1.2,30
1978-05-16,928,60.5,13.3,0.0,133.29999999999998,88.3,13.6,20.2,26.9,13.0,10.73,0.8,-0.5,-0.6,-1.1,31
1978-06-16,929,59.3,13.6,0.0,147.0,43.9,17.800001,24.6,31.4,17.300001,8.0,-0.8,-0.9,-1.0,-1.2,30
1978-07-16,930,70.0,9.2,0.0,120.89999999999999,168.90001,21.0,25.6,30.2,24.1,13.299999,1.4,0.9,0.2,-0.8,31
1978-08-16,931,44.8,10.900001,0.0,136.4,58.5,20.2,25.6,31.1,22.800001,10.3,-1.9,-0.6,-0.7,-1.3,31
1978-09-16,932,50.5,11.8,0.0,90.0,63.0,13.5,19.4,25.300001,16.0,11.2,-0.9,-0.7,-1.1,-1.2,30
1978-10-16,933,44.3,11.8,1.78,62.0,67.0,7.2000003,13.1,19.0,10.7,10.29,0.6,-1.3,-0.4,-0.9,31
1978-11-16,934,50.0,9.2,11.429999,36.0,15.5,2.3,6.9,11.5,7.2000003,5.5,-0.1,-0.4,-0.8,-0.9,30
1978-12-16,935,9.900001,11.1,25.88,31.0,2.1000001,-4.6,1.0,6.6,4.0,1.8299999,-1.3,0.2,-0.6,-1.0,31
1979-01-16,936,42.7,12.3,27.14,37.199999999999996,6.1,-5.9,0.3,6.5,3.3,2.29,-0.5,-0.7,-1.4,-0.9,31
1979-02-15,937,42.3,13.900001,22.119999,50.4000028,20.800001,-3.3,3.7,10.7,4.1,4.75,0.7,-0.3,-0.5,-0.9,28
1979-03-16,938,65.0,11.900001,13.92,68.2,53.8,1.5,7.4,13.400001,6.0,7.35,1.7,1.5,0.9,-0.6,31
1979-04-16,939,60.100002,11.400001,2.24,87.0,23.0,6.8,12.5,18.2,9.7,7.41,0.0,1.1,0.6,-0.2,30
1979-05-16,940,59.0,13.7,0.0,127.1,26.6,10.8,17.6,24.5,10.900001,5.67,-0.9,0.1,0.0,-0.7,31
1979-06-16,941,55.8,14.6,0.0,153.0,64.6,17.0,24.300001,31.6,15.6,9.13,0.2,-0.5,0.2,-0.4,30
1979-07-16,942,69.9,9.2,0.0,117.8,183.7,20.2,24.800001,29.4,23.5,14.45,1.9,1.1,1.4,0.0,31
1979-08-16,943,56.4,9.400001,0.0,120.89999999999999,76.0,20.2,24.9,29.6,22.9,10.08,-0.9,0.9,0.8,0.3,31
1979-09-16,944,66.1,9.2,0.0,75.0,79.8,13.6,18.2,22.800001,15.900001,11.559999,0.4,1.0,0.5,0.8,30
1979-10-16,945,31.800001,15.2,1.78,77.5,9.8,7.2000003,14.8,22.4,9.7,4.5,-2.2,-1.2,-0.2,0.1,31
1979-11-16,946,26.1,12.900001,20.83,42.0,6.7000003,-1.4,5.1,11.6,4.9,3.75,-1.3,-1.3,-0.1,-0.1,30
1979-12-16,947,14.900001,11.0,25.359999,27.90000124,9.2,-4.1,1.4,6.9,4.3,3.21,0.8,-2.1,-0.1,0.0,31
1980-01-16,948,43.600002,11.2,28.32,34.1,7.7000003,-7.3,-1.7,3.9,2.7,3.47,-0.1,-0.8,-1.3,0.0,31
1980-02-15,949,42.4,12.0,25.13,43.5,1.2,-5.6,0.4,6.4,3.4,1.74,-0.9,-0.2,-1.2,-0.1,29
1980-03-16,950,69.700005,10.0,14.19,62.0,24.5,1.4,6.4,11.400001,5.9,7.16,0.9,0.3,-1.5,-0.3,31
1980-04-16,951,59.600002,12.8,2.96,96.0,28.800001,6.3,12.7,19.1,8.5,7.7599998,-0.4,-0.1,-0.5,-0.4,30
1980-05-16,952,57.2,13.2,0.0,127.1,72.9,12.1,18.7,25.300001,12.5,10.639999,0.6,0.5,0.4,0.0,31
1980-06-16,953,66.200005,11.5,0.0,132.0,105.9,18.1,23.800001,29.6,17.9,11.679999,1.7,1.4,1.3,0.7,30
1980-07-16,954,66.1,10.1,0.0,127.1,158.5,19.9,24.9,30.0,22.0,12.32,1.2,1.8,1.7,0.3,31
1980-08-16,955,57.100002,9.8,0.0,117.8,82.6,18.800001,23.7,28.6,21.800001,10.719999,0.0,1.5,1.5,0.6,31
1980-09-16,956,55.3,11.6,0.0,84.0,59.2,12.7,18.5,24.300001,15.6,9.79,-0.6,0.2,1.0,0.2,30
1980-10-16,957,52.8,10.400001,0.52,62.0,69.700005,8.5,13.7,18.9,11.2,10.82,0.8,-0.1,1.2,1.0,31
1980-11-16,958,28.9,12.2,11.679999,45.0,9.2,2.2,8.3,14.400001,7.1,4.65,-1.3,-0.5,0.9,0.9,30
1980-12-16,959,0.0,12.6,27.84,31.0,0.6,-6.7000003,-0.4,5.9,3.1000001,0.90999997,-1.4,-0.2,0.1,0.8,31
1981-01-16,960,43.9,9.7,28.25,31.0,9.5,-7.2000003,-2.3,2.6000001,2.9,4.33,0.4,-1.4,-0.6,0.8,31
1981-02-15,961,42.5,10.8,22.42,44.800000000000004,6.5,-3.6000001,1.8000001,7.2000003,3.6000001,2.6399999,-1.0,-1.1,-0.7,0.8,28
1981-03-16,962,52.100002,13.0,9.7699995,83.7,29.7,3.1000001,9.6,16.1,5.9,5.87,-0.2,-0.5,-0.5,0.6,31
1981-04-16,963,60.9,12.8,0.71999997,102.0,32.600002,8.2,14.6,21.0,9.6,8.73,-0.6,-0.8,-1.3,0.6,30
1981-05-16,964,51.4,15.400001,0.0,145.7000093,14.0,11.7,19.4,27.1,10.3,4.0099998,-2.3,-1.7,-1.9,-0.2,31
1981-06-16,965,62.8,12.2,0.0,141.000009,60.7,18.4,24.5,30.6,17.300001,9.83,0.2,-1.4,-1.4,-0.8,30
1981-07-16,966,64.4,8.6,0.0,130.2000093,150.6,22.0,26.300001,30.6,24.4,14.0199995,1.0,-0.4,-0.8,-1.0,31
1981-08-16,967,61.9,8.6,0.0,114.7,193.1,20.4,24.7,29.0,23.300001,14.91,1.8,1.6,0.6,0.0,31
1981-09-16,968,62.8,8.900001,0.0,81.0,109.4,14.900001,19.300001,23.800001,17.300001,12.509999,0.7,1.9,0.8,0.5,30
1981-10-16,969,52.600002,10.1,3.56,58.9,16.1,6.0,11.0,16.1,8.8,6.8999996,-1.0,1.2,0.6,0.0,31
1981-11-16,970,38.600002,9.0,18.359999,33.0,20.5,-0.4,4.1,8.6,5.7000003,6.0699997,0.3,0.0,1.3,0.2,30
1981-12-16,971,6.7000003,11.7,28.01,31.0,1.6,-6.9,-1.0,4.9,3.1000001,1.4699999,-1.2,-1.0,1.3,0.2,31
1982-01-16,972,42.8,12.0,28.09,31.0,3.6000001,-7.0,-1.0,5.0,3.2,2.27,-0.5,-0.4,1.0,0.2,31
1982-02-15,973,55.2,8.900001,19.88,36.4000028,7.8,-1.6,2.9,7.4,5.0,4.89,0.3,-0.6,-0.2,0.3,28
1982-03-16,974,62.7,11.5,11.04,68.2,41.2,2.6000001,8.3,14.1,6.8,7.1,1.2,1.0,-0.4,0.5,31
1982-04-16,975,53.2,13.400001,1.7199999,105.0,19.1,7.2000003,13.900001,20.6,8.7,6.56,-1.2,-0.1,-0.3,0.4,30
1982-05-16,976,52.4,14.2,0.0,142.6,33.100002,13.5,20.6,27.7,12.3,7.0299997,-1.6,-1.1,-1.2,0.6,31
1982-06-16,977,60.0,12.8,0.0,144.0,50.9,17.2,23.6,30.0,16.0,6.8799996,-0.2,-1.5,-1.0,0.5,30
1982-07-16,978,67.700005,10.900001,0.0,130.2000093,152.8,19.5,24.9,30.4,20.4,13.25,1.3,0.1,-0.1,0.7,31
1982-08-16,979,62.100002,8.1,0.0,111.6000031,211.7,20.0,24.0,28.1,22.300001,14.44,2.0,1.8,1.2,0.9,31
1982-09-16,980,66.4,8.5,0.0,75.0,64.3,14.3,18.5,22.800001,16.4,13.599999,-0.2,1.9,0.8,0.5,30
1982-10-16,981,49.5,10.400001,0.0,65.1000031,18.800001,10.1,15.3,20.5,12.2,6.62,-1.3,0.8,0.6,0.4,31
1982-11-16,982,41.0,9.0,12.7,36.0,28.7,1.8000001,6.3,10.8,6.5,7.21,0.6,-0.7,1.2,0.5,30
1982-12-16,983,6.3,10.5,26.96,31.0,3.3,-5.7000003,-0.4,4.9,3.1000001,0.45999998,-0.8,-0.9,1.3,0.5,31
1983-01-16,984,42.600002,12.2,28.4,34.1,1.6,-7.4,-1.3000001,4.8,2.8,1.8,-1.3,-0.2,0.7,0.4,31
1983-02-15,985,47.2,12.3,23.92,44.800000000000004,2.7,-5.2000003,1.0,7.2000003,3.0,2.3799999,-1.4,-1.9,-1.1,0.3,28
1983-03-16,986,56.2,11.8,14.19,71.3,33.9,1.4,7.3,13.2,5.6,7.22,0.6,-0.5,-1.1,0.2,31
1983-04-16,987,55.7,12.2,0.71999997,102.0,47.0,8.2,14.3,20.4,9.5,8.849999,0.0,-0.1,-0.2,0.4,30
1983-05-16,988,62.100002,11.8,0.0,120.89999999999999,128.40001,13.8,19.7,25.6,14.6,13.049999,2.4,2.0,1.4,1.6,31
1983-06-16,989,69.6,10.8,0.0,122.99999999999999,87.700005,17.800001,23.2,28.6,18.4,10.309999,1.2,2.1,1.7,1.9,30
1983-07-16,990,70.200005,9.8,0.0,124.0,128.5,20.0,24.9,29.800001,21.6,12.3,0.0,1.8,1.6,1.6,31
1983-08-16,991,52.2,9.5,0.0,124.0,90.9,19.7,24.4,29.2,22.5,10.48,-0.2,0.4,1.4,0.6,31
1983-09-16,992,62.7,9.1,0.0,81.0,155.3,15.6,20.1,24.7,17.9,16.0,1.7,0.9,2.0,1.5,30
1983-10-16,993,66.700005,7.2000003,0.0,49.6,118.1,10.1,13.7,17.300001,12.6,14.5,2.2,2.0,2.4,2.2,31
1983-11-16,994,21.9,11.3,13.73,42.0,14.6,1.4,7.0,12.7,6.7000003,5.3599997,-0.6,2.1,1.8,2.2,30
1983-12-16,995,5.5,10.8,26.189999,27.90000124,1.0,-4.9,0.5,5.9,3.8,1.01,-0.8,1.7,1.6,2.2,31
1984-01-16,996,43.4,10.3,28.84,31.0,3.4,-8.0,-2.8,2.4,2.5,2.02,-0.5,-1.0,1.7,2.2,31
1984-02-15,997,47.8,9.0,24.68,40.599999999999994,1.0,-5.1,-0.6,3.9,2.9,1.1999999,-0.9,-1.2,1.9,2.2,29
1984-03-16,998,52.0,12.6,16.859999,74.39999999999999,8.5,0.4,6.7000003,13.0,4.9,3.6899998,-1.1,-1.4,1.0,2.0,31
1984-04-16,999,57.5,11.400001,0.64,96.0,34.9,8.3,14.0,19.7,10.2,7.79,-0.2,-0.9,-1.2,2.0,30
1984-05-16,1000,64.8,11.3,0.0,114.7,74.200005,13.3,18.9,24.6,14.8,10.139999,0.8,0.0,-0.4,1.5,31
1984-06-16,1001,65.9,10.6,0.0,126.000009,105.3,17.9,23.2,28.5,18.800001,11.24,1.5,1.3,0.7,1.6,30
1984-07-16,1002,70.5,8.7,0.0,117.8,160.5,20.300001,24.6,29.0,22.7,13.9,1.4,1.9,1.4,2.1,31
1984-08-16,1003,47.5,10.2,0.0,130.2000093,72.4,19.4,24.5,29.6,21.6,9.37,-0.4,1.3,1.1,2.2,31
1984-09-16,1004,68.5,7.5,0.0,72.0,165.5,14.5,18.2,22.0,16.5,15.99,2.1,2.0,2.2,2.4,30
1984-10-16,1005,43.0,11.900001,1.66,65.1000031,31.2,7.3,13.2,19.2,10.0,7.95,-1.0,1.0,1.9,1.4,31
1984-11-16,1006,46.8,8.2,9.22,36.0,22.9,3.2,7.3,11.400001,7.2000003,6.6499996,0.4,1.4,1.8,1.5,30
1984-12-16,1007,27.300001,7.0,27.32,21.7,19.800001,-6.1,-2.6000001,0.90000004,3.7,5.79,2.1,-0.1,1.7,1.7,31
1985-01-16,1008,43.2,9.900001,27.84,27.90000124,3.2,-6.7000003,-1.7,3.3,3.4,2.45,0.1,1.1,1.2,1.7,31
1985-02-15,1009,44.5,9.6,22.119999,39.199999999999996,6.1,-3.3,1.5,6.3,4.0,3.84,-0.2,1.1,1.6,1.7,28
1985-03-16,1010,69.700005,10.0,17.13,58.9,13.2,0.3,5.3,10.3,5.4,4.71,0.2,0.1,-0.2,1.9,31
1985-04-16,1011,47.2,14.1,1.27,114.0,14.900001,7.6,14.6,21.7,8.7,4.96,-1.7,-1.2,-0.4,1.7,30
1985-05-16,1012,58.5,9.900001,0.0,114.7,106.200005,14.2,19.1,24.1,15.7,12.07,2.1,0.9,1.1,2.0,31
1985-06-16,1013,65.3,11.900001,0.0,135.0,51.0,18.1,24.0,30.0,17.9,7.83,-0.7,0.2,0.2,1.5,30
1985-07-16,1014,59.2,11.7,0.0,142.6,83.0,20.1,25.9,31.800001,21.4,10.33,-1.3,0.1,-0.6,0.6,31
1985-08-16,1015,57.0,9.1,0.0,120.89999999999999,106.8,20.800001,25.300001,29.9,23.5,11.3,0.2,-1.0,-0.4,0.8,31
1985-09-16,1016,70.4,7.5,0.0,72.0,158.3,14.2,17.9,21.7,16.4,16.13,1.6,0.4,0.4,0.3,30
1985-10-16,1017,55.8,9.6,0.32999998,58.9,87.1,8.8,13.6,18.4,11.3,12.679999,1.4,1.6,1.3,1.0,31
1985-11-16,1018,24.0,11.5,18.109999,42.0,2.2,-0.3,5.5,11.3,5.4,1.4599999,-1.6,1.4,0.3,0.7,30
1985-12-16,1019,8.1,10.1,27.76,27.90000124,1.3000001,-6.6,-1.5,3.6000001,3.2,0.96999997,-0.6,0.5,0.5,0.5,31
1986-01-16,1020,42.3,12.2,27.67,37.199999999999996,2.1000001,-6.5,-0.4,5.7000003,2.9,1.22,-1.0,-1.8,1.1,0.4,31
1986-02-15,1021,37.3,12.3,24.35,44.800000000000004,2.5,-5.7000003,0.5,6.7000003,2.9,2.34,-1.4,-1.6,1.1,0.3,28
1986-03-16,1022,51.600002,12.1,13.92,71.3,20.7,1.5,7.5,13.6,6.0,5.73,-0.1,-1.0,-0.2,0.3,31
1986-04-16,1023,60.2,12.1,1.17,102.0,27.9,7.7000003,13.7,19.800001,8.5,7.0499997,-0.7,-0.9,-1.5,0.5,30
1986-05-16,1024,52.9,14.1,0.0,136.4,41.7,13.400001,20.4,27.5,13.900001,7.7599998,-0.7,-0.9,-1.3,-0.4,31
1986-06-16,1025,64.4,11.7,0.0,135.0,63.3,18.300001,24.1,30.0,18.0,8.71,0.5,-0.5,-0.8,0.0,30
1986-07-16,1026,59.8,11.5,0.0,139.5,72.5,19.9,25.6,31.4,20.800001,9.66,-1.8,-1.3,-1.5,-0.2,31
1986-08-16,1027,44.7,11.6,0.0,136.4,67.5,18.6,24.4,30.2,20.4,9.0199995,-1.3,-1.5,-1.6,-0.8,31
1986-09-16,1028,52.3,12.1,0.0,93.00000299999999,58.7,13.5,19.5,25.6,14.5,10.01,-1.0,-1.9,-1.9,-1.8,30
1986-10-16,1029,44.7,11.6,2.75,62.0,51.100002,6.5,12.3,18.1,9.6,9.91,0.3,-1.2,-1.7,-2.0,31
1986-11-16,1030,49.2,9.2,16.58,36.0,7.7000003,0.3,4.9,9.5,5.5,3.9299998,-0.8,-0.9,-1.6,-1.9,30
1986-12-16,1031,16.9,9.1,25.68,24.8,8.5,-4.4,0.2,4.8,4.1,3.8999999,0.6,-0.1,-1.8,-1.8,31
1987-01-16,1032,38.7,11.6,27.23,34.1,3.4,-6.0,-0.2,5.6,3.2,2.11,-0.9,-0.8,-1.3,-1.8,31
1987-02-15,1033,51.100002,11.5,20.85,44.800000000000004,10.3,-2.1000001,3.7,9.5,4.3,4.46,-0.6,-0.5,-0.9,-1.7,28
1987-03-16,1034,72.8,10.900001,15.259999,65.1000031,34.5,1.0,6.4,11.900001,5.5,6.64,1.0,0.3,0.0,-1.6,31
1987-04-16,1035,58.0,13.8,1.0699999,102.0,35.8,7.8,14.7,21.6,9.8,7.5699997,-0.6,-0.1,-0.5,-1.6,30
1987-05-16,1036,58.5,11.5,0.0,124.0,82.9,13.6,19.300001,25.1,13.6,9.12,1.0,0.7,0.5,-1.3,31
1987-06-16,1037,67.700005,10.3,0.0,120.0,123.1,17.2,22.300001,27.5,18.4,11.94,2.0,1.8,1.6,-0.5,30
1987-07-16,1038,53.0,11.5,0.0,148.79999999999998,64.4,20.300001,26.0,31.800001,21.300001,8.49,-2.3,0.7,0.5,-0.7,31
1987-08-16,1039,41.5,11.5,0.0,136.4,120.1,19.1,24.800001,30.6,22.0,11.33,0.3,0.3,0.6,-0.2,31
1987-09-16,1040,33.9,12.5,0.0,108.00000299999999,30.800001,14.5,20.7,27.0,15.400001,7.45,-2.1,-1.9,-0.6,-0.6,30
1987-10-16,1041,47.3,10.7,0.01,68.2,80.5,9.8,15.1,20.5,11.3,11.65,1.0,-0.7,-0.1,-0.3,31
1987-11-16,1042,54.3,10.400001,14.25,36.0,30.7,1.2,6.4,11.6,6.9,7.0099998,0.5,-0.9,-0.4,-0.1,30
1987-12-16,1043,13.1,12.3,26.58,31.0,0.0,-5.3,0.90000004,7.1,3.8,0.14999999,-1.5,0.7,-1.6,-0.3,31
1988-01-16,1044,39.5,10.900001,27.41,34.1,1.8000001,-6.2000003,-0.7,4.8,2.8,1.62,-1.4,-0.6,-0.9,-0.3,31
1988-02-15,1045,59.100002,9.5,23.42,40.599999999999994,10.2,-3.8,1.0,5.8,3.6000001,3.74,0.4,-1.1,-1.1,-0.2,29
1988-03-16,1046,69.1,9.8,17.39,55.800003100000005,37.8,0.2,5.1,10.0,5.8,7.04,1.7,1.2,1.1,-0.1,31
1988-04-16,1047,49.2,13.8,1.9699999,111.0,17.1,7.0,13.900001,20.800001,7.8,5.0,-1.5,0.0,-0.3,-0.3,30
1988-05-16,1048,60.5,11.3,0.0,117.8,73.700005,13.7,19.300001,25.0,14.7,10.16,0.9,0.5,0.1,-0.3,31
1988-06-16,1049,58.5,12.6,0.0,144.0,54.100002,18.2,24.5,30.800001,17.4,8.05,-0.5,-0.6,-0.1,-1.3,30
1988-07-16,1050,71.1,8.6,0.0,117.8,210.0,21.2,25.5,29.800001,24.9,15.79,1.6,1.3,1.1,0.2,31
1988-08-16,1051,63.2,8.2,0.0,108.5,181.5,19.9,24.0,28.1,23.300001,13.54,1.4,1.6,1.6,0.8,31
1988-09-16,1052,63.100002,9.7,0.0,81.0,62.0,14.900001,19.7,24.6,17.4,10.01,-0.4,1.6,1.0,1.4,30
1988-10-16,1053,55.4,8.6,0.06,58.9,44.2,9.5,13.8,18.1,11.7,7.99,0.3,0.7,1.3,1.1,31
1988-11-16,1054,36.100002,14.3,18.109999,48.0,0.7,-0.3,6.9,14.1,5.1,0.74,-2.2,-0.8,0.8,0.7,30
1988-12-16,1055,31.6,10.2,25.68,27.90000124,4.6,-4.4,0.7,5.8,4.0,2.78,-0.2,-0.8,1.0,0.8,31
1989-01-16,1056,52.8,7.0,27.23,21.7,26.2,-6.0,-2.5,1.0,4.0,6.2799997,2.8,-0.1,0.6,1.2,31
1989-02-15,1057,64.700005,8.3,22.22,33.6,22.5,-3.4,0.8,5.0,4.4,6.52,2.1,2.3,0.1,1.3,28
1989-03-16,1058,62.600002,10.900001,12.86,71.3,25.4,1.9,7.3,12.8,5.6,5.92,0.2,2.1,0.6,1.1,31
1989-04-16,1059,70.0,11.5,0.5,93.00000299999999,48.0,8.5,14.2,20.0,9.6,7.49,0.5,1.1,0.8,1.5,30
1989-05-16,1060,56.100002,12.900001,0.0,127.1,33.7,12.6,19.0,25.5,13.6,6.17,-0.2,0.1,1.2,1.2,31
1989-06-16,1061,65.200005,11.5,0.0,132.0,83.3,17.7,23.4,29.2,17.300001,9.38,0.8,0.5,1.3,1.5,30
1989-07-16,1062,70.6,9.0,0.0,120.89999999999999,136.5,20.4,24.9,29.4,22.6,11.889999,0.8,0.8,1.1,1.2,31
1989-08-16,1063,63.5,9.3,0.0,111.6000031,127.1,18.9,23.5,28.2,21.9,11.5,0.8,1.1,1.0,0.9,31
1989-09-16,1064,61.8,10.3,0.0,81.0,71.3,14.0,19.1,24.300001,16.6,11.98,-0.5,0.5,0.7,0.9,30
1989-10-16,1065,45.100002,12.400001,0.91999996,68.2,23.7,8.0,14.2,20.4,10.400001,6.31,-1.4,-0.4,0.2,0.5,31
1989-11-16,1066,56.3,8.900001,15.799999,33.0,27.5,0.6,5.0,9.5,6.5,6.8799996,0.9,-0.8,0.4,0.9,30
1989-12-16,1067,33.9,9.6,24.26,24.8,18.0,-3.1000001,1.7,6.5,5.1,4.2999997,1.7,-0.2,0.4,1.1,31
1990-01-16,1068,44.100002,8.6,27.32,27.90000124,16.2,-6.1,-1.8000001,2.5,3.5,5.08,1.5,1.6,0.2,0.9,31
1990-02-15,1069,65.3,7.2000003,20.96,28.0,24.2,-2.2,1.4,5.0,5.2000003,6.62,2.4,2.4,0.2,0.9,28
1990-03-16,1070,61.2,11.0,10.53,65.1000031,52.8,2.8,8.3,13.8,7.2000003,8.3,1.8,2.5,1.4,1.2,31
1990-04-16,1071,56.3,11.900001,1.9699999,96.0,55.3,7.0,12.900001,18.9,8.8,9.98,0.8,2.0,2.3,1.2,30
1990-05-16,1072,52.9,12.5,0.0,130.2000093,65.8,12.7,18.9,25.2,13.1,7.7799997,0.6,1.4,2.1,1.4,31
1990-06-16,1073,62.8,12.2,0.0,135.0,98.8,17.5,23.6,29.7,17.300001,9.96,1.3,1.4,2.1,1.6,30
1990-07-16,1074,60.100002,10.0,0.0,136.4,115.3,21.2,26.2,31.2,23.6,12.92,-0.7,0.6,1.5,1.2,31
1990-08-16,1075,42.100002,11.1,0.0,136.4,96.8,19.4,24.9,30.5,21.800001,10.059999,-0.9,-0.2,0.6,0.5,31
1990-09-16,1076,49.4,10.900001,0.0,96.0,62.9,15.2,20.6,26.1,17.0,10.69,-1.0,-1.4,-0.4,0.3,30
1990-10-16,1077,45.600002,11.0,0.52,65.1000031,24.6,8.5,14.0,19.5,11.400001,7.41,-1.1,-1.6,-0.9,0.4,31
1990-11-16,1078,47.600002,11.3,11.679999,39.00000300000001,25.2,2.2,7.8,13.5,7.2000003,7.1,0.2,-1.3,-1.0,0.3,30
1990-12-16,1079,28.1,11.0,26.68,27.90000124,4.3,-5.4,0.1,5.6,3.7,2.35,-0.1,-0.9,-1.6,0.1,31
1991-01-16,1080,47.600002,10.1,26.58,31.0,5.2000003,-5.3,-0.2,4.9,3.5,3.1799998,-0.4,0.0,-1.5,-0.1,31
1991-02-15,1081,58.8,10.2,21.5,39.199999999999996,5.0,-2.7,2.4,7.5,4.2000003,3.24,-0.2,-0.3,-1.3,-0.3,28
1991-03-16,1082,74.9,10.5,13.65,55.800003100000005,58.3,1.6,6.8,12.1,7.1,8.7,2.6,2.0,0.4,-0.1,31
1991-04-16,1083,62.3,12.3,1.7199999,90.0,42.7,7.2000003,13.3,19.5,9.900001,8.67,0.3,1.7,1.3,-0.3,30
1991-05-16,1084,61.8,11.400001,0.0,117.8,83.9,12.3,18.0,23.7,12.7,10.57,1.2,2.0,1.7,0.0,31
1991-06-16,1085,64.700005,11.1,0.0,132.0,75.1,18.2,23.7,29.300001,18.5,9.13,0.7,1.1,1.7,-0.3,30
1991-07-16,1086,60.4,11.8,0.0,142.6,77.200005,20.9,26.800001,32.7,22.5,8.44,-2.5,-0.6,0.4,-0.9,31
1991-08-16,1087,54.4,11.1,0.0,127.1,61.0,19.5,25.0,30.6,21.800001,8.44,-1.3,-1.7,-0.3,-1.1,31
1991-09-16,1088,59.100002,11.1,0.0,87.0,59.3,14.5,20.0,25.6,16.300001,8.57,-0.8,-2.1,-1.3,-1.0,30
1991-10-16,1089,44.7,12.6,2.75,68.2,41.600002,6.5,12.8,19.1,9.1,7.77,-0.9,-1.6,-1.5,-0.9,31
1991-11-16,1090,47.600002,13.1,20.1,42.0,9.6,-1.1,5.5,12.1,5.0,3.97,-0.9,-1.4,-2.0,-1.0,30
1991-12-16,1091,39.3,9.8,26.58,24.8,13.1,-5.3,-0.4,4.5,4.1,4.31,1.3,-0.9,-2.2,-1.0,31
1992-01-16,1092,42.5,11.900001,28.63,31.0,0.0,-7.7000003,-1.7,4.3,3.3,0.26,-1.0,-0.7,-1.6,-1.0,31
1992-02-15,1093,43.8,13.900001,24.21,52.2000029,0.1,-4.6,2.4,9.400001,3.1000001,0.39,-2.2,-1.3,-1.5,-1.1,29
1992-03-16,1094,81.0,9.400001,12.599999,52.699999999999996,45.8,2.0,6.7000003,11.400001,6.9,7.5299997,1.9,0.5,-0.6,-1.3,31
1992-04-16,1095,63.8,14.0,0.89,105.0,24.800001,8.0,15.0,22.0,8.900001,6.08,-0.7,0.0,-0.3,-1.4,30
1992-05-16,1096,67.5,12.0,0.0,120.89999999999999,57.9,13.5,19.5,25.5,13.5,8.88,0.8,1.0,0.6,-1.6,31
1992-06-16,1097,67.6,11.400001,0.0,132.0,67.8,17.300001,23.0,28.7,16.0,8.559999,0.3,0.2,0.4,-1.7,30
1992-07-16,1098,58.5,11.2,0.0,145.7000093,81.1,20.7,26.300001,31.9,21.0,9.24,-1.4,-0.3,-0.3,-1.5,31
1992-08-16,1099,66.0,9.2,0.0,108.5,163.3,19.4,24.0,28.6,22.6,13.429999,1.1,0.0,0.5,-0.6,31
1992-09-16,1100,75.0,7.9,0.0,72.0,95.8,14.6,18.5,22.5,16.6,14.24,0.8,0.3,0.4,0.1,30
1992-10-16,1101,53.8,11.0,3.73,55.800003100000005,45.5,5.9,11.400001,16.9,9.8,8.8,-0.1,1.0,0.5,0.3,31
1992-11-16,1102,49.7,12.0,18.869999,42.0,18.4,-0.6,5.4,11.400001,5.3,5.64,-0.4,0.4,0.2,0.4,30
