time,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet
1901-01-16 00:00:00,43.8,11.0,28.4,1.0,6.3,-7.4,-1.9,3.6000001,3.0,3.0
1901-02-15 00:00:00,55.0,10.900001,23.74,1.3000001,8.8,-5.0,0.5,6.0,3.8,3.98
1901-03-16 00:00:00,61.3,11.7,14.45,2.2,25.6,1.3000001,7.1,13.0,5.9,5.93
1901-04-16 00:00:00,62.5,12.400001,1.49,3.2,45.0,7.4,13.6,19.800001,9.3,8.38
1901-05-16 00:00:00,61.3,12.900001,0.0,3.9,58.9,12.400001,18.800001,25.300001,13.3,8.73
1901-06-16 00:00:00,61.3,12.7,0.0,4.7000003,67.0,17.5,23.800001,30.2,16.800001,8.8
1901-07-16 00:00:00,63.8,10.2,0.0,4.2000003,131.2,20.300001,25.4,30.5,22.9,12.4
1901-08-16 00:00:00,57.5,10.0,0.0,3.9,109.0,19.6,24.6,29.6,22.5,11.11
1901-09-16 00:00:00,63.8,9.900001,0.0,2.7,96.5,14.2,19.1,24.1,16.4,12.5
1901-10-16 00:00:00,55.0,10.7,0.83,2.0,55.3,8.1,13.400001,18.800001,10.900001,9.7
1901-11-16 00:00:00,47.7,10.5,14.759999,1.3000001,24.1,1.0,6.2000003,11.5,6.4,6.19
1901-12-16 00:00:00,41.3,10.6,27.14,0.90000004,5.9,-5.9,-0.6,4.7000003,3.7,2.52
1902-01-16 00:00:00,43.8,11.0,27.84,1.0,6.3,-6.7000003,-1.2,4.3,3.1000001,3.0
1902-02-15 00:00:00,55.0,10.900001,23.0,1.4,8.8,-4.2000003,1.3000001,6.8,3.8,3.98
1902-03-16 00:00:00,61.3,11.7,13.65,2.2,25.6,1.6,7.4,13.3,5.9,5.93
1902-04-16 00:00:00,62.5,12.400001,1.5999999,3.2,45.0,7.3,13.5,19.7,9.3,8.38
1902-05-16 00:00:00,61.3,12.900001,0.0,4.0,58.9,12.5,18.9,25.4,13.3,8.73
1902-06-16 00:00:00,61.3,12.7,0.0,4.7000003,67.0,17.4,23.7,30.1,16.800001,8.8
1902-07-16 00:00:00,63.8,10.2,0.0,4.2000003,131.2,20.2,25.300001,30.4,22.800001,12.4
1902-08-16 00:00:00,57.5,10.0,0.0,3.8,109.0,19.300001,24.300001,29.300001,22.4,11.11
1902-09-16 00:00:00,63.8,9.900001,0.0,2.7,96.5,14.1,19.0,24.0,16.300001,12.5
1902-10-16 00:00:00,55.0,10.7,0.45,2.0,55.3,8.6,13.900001,19.300001,11.0,9.7
1902-11-16 00:00:00,47.7,10.5,13.21,1.3000001,24.1,1.6,6.8,12.1,6.5,6.19
1902-12-16 00:00:00,41.3,10.6,26.769999,0.90000004,5.9,-5.5,-0.2,5.1,3.7,2.52
1903-01-16 00:00:00,43.8,11.0,28.32,1.0,6.3,-7.3,-1.8000001,3.7,3.0,3.0
1903-02-15 00:00:00,55.0,10.900001,23.0,1.4,8.8,-4.2000003,1.3000001,6.8,3.8,3.98
1903-03-16 00:00:00,61.3,11.7,13.92,2.2,25.6,1.5,7.3,13.2,5.9,5.93
1903-04-16 00:00:00,62.5,12.400001,1.38,3.2,45.0,7.5,13.7,19.9,9.3,8.38
1903-05-16 00:00:00,61.3,12.900001,0.0,4.0,58.9,12.5,18.9,25.4,13.3,8.73
1903-06-16 00:00:00,61.3,12.7,0.0,4.7000003,67.0,17.5,23.800001,30.2,16.7,8.8
1903-07-16 00:00:00,63.8,10.2,0.0,4.2000003,131.2,20.300001,25.4,30.5,22.800001,12.4
1903-08-16 00:00:00,57.5,10.0,0.0,3.9,109.0,19.6,24.6,29.6,22.5,11.11
1903-09-16 00:00:00,63.8,9.900001,0.0,2.7,96.5,14.2,19.1,24.1,16.300001,12.5
1903-10-16 00:00:00,55.0,10.7,1.01,1.9,55.3,7.9,13.2,18.6,10.900001,9.7
1903-11-16 00:00:00,47.7,10.5,15.799999,1.2,24.1,0.6,5.8,11.1,6.4,6.19
1903-12-16 00:00:00,41.3,10.6,26.869999,0.90000004,5.9,-5.6,-0.3,5.0,3.7,2.52
1904-01-16 00:00:00,43.8,11.0,28.55,1.0,6.3,-7.6,-2.1000001,3.4,3.0,3.0
1904-02-15 00:00:00,55.0,10.900001,23.519999,1.4,8.8,-3.9,1.6,7.1,3.9,3.98
1904-03-16 00:00:00,61.3,11.7,14.45,2.2,25.6,1.3000001,7.1,13.0,5.9,5.93
1904-04-16 00:00:00,62.5,12.400001,1.7199999,3.1000001,45.0,7.2000003,13.400001,19.6,9.3,8.38
1904-05-16 00:00:00,61.3,12.900001,0.0,3.9,58.9,12.400001,18.800001,25.300001,13.3,8.73
1904-06-16 00:00:00,61.3,12.7,0.0,4.7000003,67.0,17.7,24.0,30.4,16.800001,8.8
1904-07-16 00:00:00,63.8,10.2,0.0,4.2000003,131.2,20.300001,25.4,30.5,22.9,12.4
1904-08-16 00:00:00,57.4,10.0,0.0,3.9,109.0,19.7,24.7,29.7,22.5,11.11
1904-09-16 00:00:00,63.8,9.900001,0.0,2.7,96.5,14.400001,19.300001,24.300001,16.300001,12.5
1904-10-16 00:00:00,55.0,10.7,1.01,1.9,55.3,7.9,13.2,18.6,11.0,9.7
1904-11-16 00:00:00,46.9,10.5,15.0199995,1.3000001,24.1,0.90000004,6.1,11.400001,6.3,6.19
1904-12-16 00:00:00,41.3,10.6,26.869999,0.90000004,5.9,-5.6,-0.3,5.0,3.8,2.52
1905-01-16 00:00:00,43.8,11.0,27.67,1.0,6.3,-6.5,-1.0,4.5,3.3,3.0
1905-02-15 00:00:00,57.7,10.6,24.43,1.3000001,8.8,-5.8,-0.5,4.8,3.3,3.98
1905-03-16 00:00:00,61.3,11.3,17.66,2.1000001,25.6,0.1,5.7000003,11.400001,5.3,5.93
1905-04-16 00:00:00,62.5,12.3,3.78,3.0,45.0,5.8,11.900001,18.1,8.5,8.38
1905-05-16 00:00:00,61.3,12.900001,0.0,3.9,58.9,11.6,18.0,24.5,12.1,8.73
1905-06-16 00:00:00,60.100002,12.8,0.0,4.8,67.0,18.2,24.6,31.0,17.6,8.8
1905-07-16 00:00:00,62.0,10.2,0.0,4.3,131.2,20.2,25.300001,30.4,22.300001,12.4
1905-08-16 00:00:00,57.5,9.8,0.0,3.8,109.0,18.9,23.800001,28.7,21.7,11.11
1905-09-16 00:00:00,67.8,9.7,0.0,2.6000001,96.5,13.8,18.6,23.5,16.1,12.5
1905-10-16 00:00:00,56.100002,10.5,0.91999996,1.9,55.3,8.0,13.2,18.5,10.8,9.7
1905-11-16 00:00:00,46.7,10.6,14.759999,1.3000001,24.1,1.0,6.3,11.6,6.1,6.19
1905-12-16 00:00:00,41.3,10.2,26.39,0.90000004,5.9,-5.1,0.0,5.1,4.0,2.52
1906-01-16 00:00:00,43.8,11.0,28.4,1.0,6.3,-7.4,-1.9,3.6000001,3.0,3.0
1906-02-15 00:00:00,55.0,10.900001,24.68,1.3000001,8.8,-6.1,-0.6,4.9,3.3,3.98
1906-03-16 00:00:00,61.3,11.7,14.45,2.3,25.6,1.3000001,7.1,13.0,5.6,5.93
1906-04-16 00:00:00,62.5,12.400001,1.5999999,3.2,45.0,7.3,13.5,19.7,9.0,8.38
1906-05-16 00:00:00,61.3,12.900001,0.0,3.9,58.9,12.0,18.4,24.9,12.5,8.73
1906-06-16 00:00:00,60.0,12.7,0.0,4.7000003,67.0,16.800001,23.1,29.5,16.1,8.8
1906-07-16 00:00:00,61.0,10.3,0.0,4.3,131.2,20.300001,25.4,30.6,22.300001,12.4
1906-08-16 00:00:00,56.5,10.0,0.0,3.8,109.0,18.7,23.7,28.7,21.9,11.11
1906-09-16 00:00:00,71.0,9.5,0.0,2.5,96.5,13.8,18.5,23.300001,16.300001,12.5
1906-10-16 00:00:00,55.2,10.7,1.11,1.9,55.3,7.8,13.1,18.5,10.6,9.7
1906-11-16 00:00:00,47.2,10.6,19.609999,1.1,24.1,-0.90000004,4.4,9.7,5.9,6.19
1906-12-16 00:00:00,41.3,10.7,26.39,0.8,5.9,-5.1,0.3,5.7000003,4.3,2.52
1907-01-16 00:00:00,43.8,10.900001,27.05,1.0,6.3,-5.8,-0.3,5.2000003,3.5,3.0
1907-02-15 00:00:00,57.5,10.6,24.35,1.3000001,8.8,-5.7000003,-0.4,4.9,3.5,3.98
1907-03-16 00:00:00,61.3,11.6,16.859999,2.1000001,25.6,0.4,6.2000003,12.0,5.6,5.93
1907-04-16 00:00:00,62.5,12.5,1.8399999,3.2,45.0,7.1,13.3,19.6,8.900001,8.38
1907-05-16 00:00:00,61.3,13.1,0.0,4.1,58.9,12.7,19.2,25.800001,12.5,8.73
1907-06-16 00:00:00,59.7,12.900001,0.0,4.8,67.0,16.9,23.300001,29.800001,15.6,8.8
1907-07-16 00:00:00,61.7,10.3,0.0,4.0,131.2,18.7,23.800001,29.0,22.2,12.4
1907-08-16 00:00:00,55.4,10.2,0.0,3.9,109.0,19.7,24.800001,29.9,23.1,11.11
1907-09-16 00:00:00,64.1,9.900001,0.0,2.6000001,96.5,14.0,18.9,23.9,16.7,12.5
1907-10-16 00:00:00,57.5,10.3,0.32999998,1.9,55.3,8.8,13.900001,19.1,12.0,9.7
1907-11-16 00:00:00,48.100002,10.3,16.06,1.2,24.1,0.5,5.6,10.8,6.5,6.19
1907-12-16 00:00:00,41.3,10.7,26.39,0.90000004,5.9,-5.1,0.3,5.7000003,4.2000003,2.52
1908-01-16 00:00:00,43.8,10.900001,28.25,0.90000004,6.3,-7.2000003,-1.7,3.8,3.4,3.0
1908-02-15 00:00:00,57.100002,10.6,24.68,1.3000001,8.8,-5.1,0.2,5.5,3.8,3.98
1908-03-16 00:00:00,61.3,11.7,16.06,2.1000001,25.6,0.7,6.5,12.400001,5.7000003,5.93
1908-04-16 00:00:00,62.5,12.2,3.61,3.0,45.0,5.9,12.0,18.1,8.5,8.38
1908-05-16 00:00:00,61.3,13.1,0.0,4.0,58.9,12.3,18.800001,25.4,12.5,8.73
1908-06-16 00:00:00,60.0,12.8,0.0,4.7000003,67.0,17.4,23.800001,30.2,16.7,8.8
1908-07-16 00:00:00,63.600002,10.1,0.0,4.1,131.2,19.9,24.9,30.0,22.5,12.4
1908-08-16 00:00:00,54.7,10.2,0.0,4.0,109.0,20.0,25.1,30.2,22.7,11.11
1908-09-16 00:00:00,62.4,10.0,0.0,2.7,96.5,14.0,19.0,24.0,16.300001,12.5
1908-10-16 00:00:00,55.3,10.6,0.74,1.9,55.3,8.2,13.5,18.800001,11.2,9.7
1908-11-16 00:00:00,47.3,10.6,15.54,1.2,24.1,0.7,6.0,11.3,6.8,6.19
1908-12-16 00:00:00,41.3,10.900001,25.779999,0.90000004,5.9,-4.5,1.0,6.5,4.3,2.52
1909-01-16 00:00:00,43.8,10.7,28.63,0.90000004,6.3,-7.7000003,-2.3,3.1000001,3.3,3.0
1909-02-15 00:00:00,53.9,11.1,23.0,1.4,8.8,-4.2000003,1.4,7.0,3.8,3.98
1909-03-16 00:00:00,61.3,11.8,17.66,2.1000001,25.6,0.1,6.0,11.900001,5.3,5.93
1909-04-16 00:00:00,62.5,12.7,1.0699999,3.3,45.0,7.8,14.1,20.5,9.1,8.38
1909-05-16 00:00:00,61.3,13.3,0.0,4.1,58.9,12.400001,19.0,25.7,12.2,8.73
1909-06-16 00:00:00,61.100002,12.7,0.0,4.5,67.0,16.1,22.4,28.800001,15.5,8.8
1909-07-16 00:00:00,62.7,10.2,0.0,4.2000003,131.2,19.9,25.0,30.1,22.2,12.4
1909-08-16 00:00:00,54.8,10.3,0.0,4.0,109.0,19.6,24.7,29.9,22.800001,11.11
1909-09-16 00:00:00,58.3,10.2,0.0,2.9,96.5,14.8,19.9,25.0,16.7,12.5
1909-10-16 00:00:00,56.5,10.400001,0.91999996,1.9,55.3,8.0,13.2,18.4,10.900001,9.7
1909-11-16 00:00:00,46.2,10.7,13.469999,1.3000001,24.1,1.5,6.8,12.2,6.7000003,6.19
1909-12-16 00:00:00,41.3,10.5,27.41,0.90000004,5.9,-6.2000003,-0.90000004,4.4,3.6000001,2.52
1910-01-16 00:00:00,43.8,10.8,28.98,0.90000004,6.3,-8.2,-2.8,2.6000001,3.1000001,3.0
1910-02-15 00:00:00,55.600002,10.8,23.74,1.3000001,8.8,-5.0,0.4,5.8,3.6000001,3.98
1910-03-16 00:00:00,61.3,11.7,16.859999,2.1000001,25.6,0.4,6.2000003,12.1,5.5,5.93
1910-04-16 00:00:00,62.5,12.2,3.28,3.0,45.0,6.1,12.2,18.300001,8.5,8.38
1910-05-16 00:00:00,61.3,13.0,0.0,4.0,58.9,11.900001,18.4,24.9,12.1,8.73
1910-06-16 00:00:00,59.600002,12.900001,0.0,4.7000003,67.0,16.7,23.1,29.6,15.8,8.8
1910-07-16 00:00:00,59.8,10.400001,0.0,4.4,131.2,20.4,25.6,30.800001,22.4,12.4
1910-08-16 00:00:00,56.100002,10.1,0.0,3.9,109.0,19.5,24.5,29.6,23.1,11.11
1910-09-16 00:00:00,60.3,10.1,0.0,2.7,96.5,13.2,18.2,23.300001,15.6,12.5
1910-10-16 00:00:00,54.8,10.7,0.83,1.9,55.3,8.1,13.400001,18.800001,11.2,9.7
1910-11-16 00:00:00,47.4,10.400001,17.09,1.2,24.1,0.1,5.3,10.5,6.1,6.19
1910-12-16 00:00:00,41.3,10.6,28.48,0.8,5.9,-7.5,-2.2,3.1000001,3.3,2.52
1911-01-16 00:00:00,43.8,10.900001,28.91,0.90000004,6.3,-8.1,-2.6000001,2.9,3.0,3.0
1911-02-15 00:00:00,55.9,10.8,23.83,1.3000001,8.8,-5.1,0.3,5.7000003,3.8,3.98
1911-03-16 00:00:00,61.3,11.5,16.59,2.0,25.6,0.5,6.2000003,12.0,6.1,5.93
1911-04-16 00:00:00,62.5,12.6,2.6599998,3.1000001,45.0,6.5,12.8,19.1,9.1,8.38
1911-05-16 00:00:00,61.3,13.0,0.0,3.9,58.9,11.5,18.0,24.5,12.400001,8.73
1911-06-16 00:00:00,60.9,12.7,0.0,4.6,67.0,16.4,22.7,29.1,15.5,8.8
1911-07-16 00:00:00,59.9,10.400001,0.0,4.3,131.2,19.7,24.9,30.1,21.6,12.4
1911-08-16 00:00:00,57.100002,10.0,0.0,3.8,109.0,19.1,24.1,29.1,22.6,11.11
1911-09-16 00:00:00,63.600002,9.900001,0.0,2.7,96.5,14.7,19.6,24.6,17.6,12.5
1911-10-16 00:00:00,54.4,10.8,1.54,1.9,55.3,7.4,12.8,18.2,10.6,9.7
1911-11-16 00:00:00,47.3,10.5,16.32,1.2,24.1,0.4,5.6,10.900001,6.4,6.19
1911-12-16 00:00:00,41.3,10.3,28.09,0.8,5.9,-7.0,-1.8000001,3.4,3.6000001,2.52
1912-01-16 00:00:00,43.8,10.900001,28.48,1.0,6.3,-7.5,-2.0,3.5,3.1000001,3.0
1912-02-15 00:00:00,53.4,11.1,22.59,1.5,8.8,-3.0,2.6000001,8.2,4.2000003,3.98
1912-03-16 00:00:00,61.3,11.6,16.859999,2.1000001,25.6,0.4,6.2000003,12.0,5.6,5.93
1912-04-16 00:00:00,62.5,12.5,0.97999996,3.3,45.0,7.9,14.1,20.4,9.2,8.38
1912-05-16 00:00:00,61.3,13.2,0.0,4.1,58.9,12.5,19.1,25.7,12.6,8.73
1912-06-16 00:00:00,59.600002,13.0,0.0,4.8,67.0,17.800001,24.300001,30.800001,16.800001,8.8
1912-07-16 00:00:00,61.600002,10.3,0.0,4.3,131.2,20.2,25.300001,30.5,22.300001,12.4
1912-08-16 00:00:00,56.100002,10.1,0.0,3.9,109.0,19.1,24.1,29.2,21.9,11.11
1912-09-16 00:00:00,61.0,10.0,0.0,2.7,96.5,13.2,18.2,23.2,15.6,12.5
1912-10-16 00:00:00,53.9,10.900001,1.31,2.0,55.3,7.6,13.0,18.5,10.3,9.7
1912-11-16 00:00:00,47.9,10.6,19.859999,1.1,24.1,-1.0,4.3,9.6,5.7000003,6.19
1912-12-16 00:00:00,41.3,10.400001,28.01,0.8,5.9,-6.9,-1.7,3.5,3.5,2.52
1913-01-16 00:00:00,43.8,11.1,28.32,0.90000004,6.3,-7.3,-1.7,3.9,3.3,3.0
1913-02-15 00:00:00,55.8,10.8,23.1,1.4,8.8,-4.3,1.1,6.5,3.8,3.98
1913-03-16 00:00:00,61.3,11.900001,16.33,2.2,25.6,0.6,6.5,12.5,5.5,5.93
1913-04-16 00:00:00,62.5,12.2,2.81,3.0,45.0,6.4,12.5,18.6,9.0,8.38
1913-05-16 00:00:00,61.3,13.0,0.0,4.0,58.9,12.0,18.5,25.0,12.5,8.73
1913-06-16 00:00:00,61.100002,12.7,0.0,4.7000003,67.0,17.2,23.5,29.9,16.5,8.8
1913-07-16 00:00:00,60.100002,10.400001,0.0,4.1,131.2,19.0,24.2,29.4,22.300001,12.4
1913-08-16 00:00:00,54.7,10.1,0.0,4.1,109.0,19.9,24.9,30.0,22.0,11.11
1913-09-16 00:00:00,60.0,10.1,0.0,2.8,96.5,14.400001,19.4,24.5,16.5,12.5
1913-10-16 00:00:00,53.600002,10.900001,0.52,2.0,55.3,8.5,13.900001,19.4,11.1,9.7
1913-11-16 00:00:00,47.100002,10.400001,15.54,1.3000001,24.1,0.7,5.9,11.1,6.1,6.19
1913-12-16 00:00:00,41.3,10.900001,27.92,0.90000004,5.9,-6.8,-1.3000001,4.2000003,3.4,2.52
1914-01-16 00:00:00,43.8,11.3,26.869999,1.1,6.3,-5.6,0.1,5.8,3.6000001,3.0
1914-02-15 00:00:00,54.9,10.8,22.119999,1.4,8.8,-3.3,2.1000001,7.5,4.4,3.98
1914-03-16 00:00:00,61.3,11.7,12.599999,2.2,25.6,2.0,7.8,13.7,6.4,5.93
1914-04-16 00:00:00,62.5,12.6,2.37,3.2,45.0,6.7000003,13.0,19.300001,8.7,8.38
1914-05-16 00:00:00,61.3,13.400001,0.0,4.0,58.9,11.900001,18.6,25.300001,12.400001,8.73
1914-06-16 00:00:00,57.600002,13.1,0.0,4.9,67.0,17.7,24.2,30.800001,16.6,8.8
1914-07-16 00:00:00,57.3,10.5,0.0,4.5,131.2,20.9,26.1,31.4,23.2,12.4
1914-08-16 00:00:00,55.4,10.1,0.0,3.9,109.0,19.300001,24.300001,29.4,21.9,11.11
1914-09-16 00:00:00,60.5,10.3,0.0,2.7,96.5,13.2,18.300001,23.5,15.6,12.5
1914-10-16 00:00:00,54.5,10.8,0.59,1.9,55.3,8.400001,13.8,19.2,11.7,9.7
1914-11-16 00:00:00,50.8,10.3,16.06,1.2,24.1,0.5,5.6,10.8,6.5,6.19
1914-12-16 00:00:00,41.3,10.7,27.32,0.90000004,5.9,-6.1,-0.7,4.7000003,3.7,2.52
1915-01-16 00:00:00,43.8,10.7,28.32,1.0,6.3,-7.3,-1.9,3.5,2.9,3.0
1915-02-15 00:00:00,54.600002,10.8,23.38,1.4,8.8,-4.6,0.8,6.2000003,3.7,3.98
1915-03-16 00:00:00,61.3,12.0,14.719999,2.3,25.6,1.2,7.2000003,13.2,5.6,5.93
1915-04-16 00:00:00,62.5,12.5,3.78,3.1000001,45.0,5.8,12.0,18.300001,8.0,8.38
1915-05-16 00:00:00,61.3,13.3,0.0,4.0,58.9,12.3,18.9,25.6,13.0,8.73
1915-06-16 00:00:00,57.9,13.1,0.0,4.7000003,67.0,16.7,23.2,29.800001,16.1,8.8
1915-07-16 00:00:00,59.600002,10.6,0.0,4.2000003,131.2,19.5,24.800001,30.1,22.300001,12.4
1915-08-16 00:00:00,56.4,10.3,0.0,3.8,109.0,18.9,24.0,29.2,22.4,11.11
1915-09-16 00:00:00,63.9,9.900001,0.0,2.6000001,96.5,13.3,18.2,23.2,15.900001,12.5
1915-10-16 00:00:00,56.5,10.400001,0.83,1.9,55.3,8.1,13.3,18.5,11.5,9.7
1915-11-16 00:00:00,47.5,10.3,13.73,1.2,24.1,1.4,6.5,11.7,6.7000003,6.19
1915-12-16 00:00:00,41.3,10.8,25.68,0.90000004,5.9,-4.4,1.0,6.4,4.3,2.52
1916-01-16 00:00:00,43.8,11.0,27.84,1.0,7.0,-6.7000003,-1.2,4.3,3.3,3.3899999
1916-02-15 00:00:00,56.5,10.6,24.019999,1.3000001,9.0,-4.4,0.90000004,6.2000003,4.1,4.2599998
1916-03-16 00:00:00,61.3,11.900001,17.13,2.3,19.7,0.3,6.2000003,12.2,4.6,5.16
1916-04-16 00:00:00,62.5,12.6,2.6599998,3.1000001,48.4,6.5,12.8,19.1,8.7,8.95
1916-05-16 00:00:00,61.3,13.3,0.0,4.0,52.2,12.0,18.6,25.300001,12.400001,8.42
1916-06-16 00:00:00,57.7,13.1,0.0,4.7000003,56.2,16.7,23.2,29.800001,16.1,8.099999
1916-07-16 00:00:00,61.0,10.3,0.0,4.4,116.5,19.7,24.800001,30.0,20.1,11.82
1916-08-16 00:00:00,55.0,10.5,0.0,3.9,96.1,18.6,23.800001,29.1,21.6,10.53
1916-09-16 00:00:00,63.600002,10.0,0.0,2.6000001,99.4,13.6,18.6,23.6,16.300001,12.9
1916-10-16 00:00:00,53.5,11.0,1.66,2.0,41.4,7.3,12.8,18.300001,10.2,8.03
1916-11-16 00:00:00,48.9,10.400001,16.06,1.2,31.300001,0.5,5.7000003,10.900001,6.3,7.2799997
1916-12-16 00:00:00,41.3,10.6,28.09,0.8,4.3,-7.0,-1.7,3.6000001,3.5,1.8199999
1917-01-16 00:00:00,43.8,11.1,29.609999,0.90000004,5.1,-9.2,-3.6000001,2.0,2.5,2.81
1917-02-15 00:00:00,53.4,11.2,23.56,1.4,6.6,-4.8,0.8,6.4,3.7,3.31
1917-03-16 00:00:00,61.3,12.0,16.06,2.2,18.7,0.7,6.7000003,12.7,5.4,4.69
1917-04-16 00:00:00,62.5,12.5,1.38,3.3,37.4,7.5,13.7,20.0,8.8,7.7599998
1917-05-16 00:00:00,61.3,13.400001,0.0,4.0,43.5,11.6,18.300001,25.0,11.6,7.06
1917-06-16 00:00:00,59.2,12.900001,0.0,4.8,67.5,17.4,23.800001,30.300001,16.0,8.96
1917-07-16 00:00:00,61.5,10.3,0.0,4.3,127.9,20.0,25.1,30.300001,22.300001,12.42
1917-08-16 00:00:00,55.8,10.2,0.0,3.9,135.2,19.1,24.2,29.300001,22.2,12.2699995
1917-09-16 00:00:00,63.3,9.7,0.0,2.7,146.6,14.1,18.9,23.800001,16.1,14.969999
1917-10-16 00:00:00,56.0,10.6,1.2099999,1.9,59.9,7.7000003,13.0,18.300001,10.8,10.34
1917-11-16 00:00:00,46.2,10.7,18.109999,1.3000001,18.5,-0.3,5.1,10.5,5.6,5.38
1917-12-16 00:00:00,41.3,10.6,28.55,0.8,4.3,-7.6,-2.3,3.0,3.0,1.8199999
1918-01-16 00:00:00,43.8,11.5,28.91,1.0,4.5,-8.1,-2.3,3.5,2.6000001,2.1699998
1918-02-15 00:00:00,53.600002,11.0,22.91,1.4,8.5,-4.1,1.4,6.9,4.2000003,4.14
1918-03-16 00:00:00,61.3,11.7,14.45,2.2,25.6,1.3000001,7.1,13.0,6.1,5.93
1918-04-16 00:00:00,62.5,12.400001,2.1,3.1000001,38.5,6.9,13.1,19.300001,9.0,7.93
1918-05-16 00:00:00,61.3,13.0,0.0,3.9,61.4,11.400001,17.9,24.4,11.7,9.15
1918-06-16 00:00:00,60.100002,12.8,0.0,4.6,63.0,16.7,23.1,29.5,16.6,8.66
1918-07-16 00:00:00,59.8,10.6,0.0,4.2000003,106.200005,19.2,24.5,29.800001,22.2,11.099999
1918-08-16 00:00:00,56.0,10.2,0.0,3.8,118.0,18.9,24.0,29.1,22.5,11.63
1918-09-16 00:00:00,64.5,9.7,0.0,2.8,82.700005,14.3,19.1,24.0,15.5,11.7
1918-10-16 00:00:00,51.600002,11.2,0.91999996,2.1000001,44.0,8.0,13.6,19.2,10.400001,8.639999
1918-11-16 00:00:00,48.2,10.400001,17.09,1.2,36.100002,0.1,5.3,10.5,6.1,7.68
1918-12-16 00:00:00,41.3,10.3,28.01,0.7,5.9,-6.9,-1.7,3.5,3.8,2.52
1919-01-16 00:00:00,43.8,10.8,29.179998,0.8,6.3,-8.5,-3.1000001,2.3,3.4,3.0
1919-02-15 00:00:00,53.3,10.900001,22.519999,1.3000001,6.4,-3.7,1.8000001,7.3,4.5,2.87
1919-03-16 00:00:00,61.3,11.6,12.07,2.1000001,29.0,2.2,8.0,13.8,7.3,6.56
1919-04-16 00:00:00,62.5,12.5,0.79999995,3.4,32.5,8.1,14.3,20.6,9.0,6.0499997
1919-05-16 00:00:00,61.3,13.2,0.0,4.1,54.8,12.6,19.2,25.800001,12.6,8.67
1919-06-16 00:00:00,59.100002,12.900001,0.0,4.8,71.1,17.300001,23.7,30.2,16.300001,9.179999
1919-07-16 00:00:00,60.600002,10.5,0.0,4.1,155.1,19.5,24.7,30.0,23.1,13.389999
1919-08-16 00:00:00,55.100002,10.2,0.0,4.1,98.1,20.1,25.2,30.300001,22.300001,10.66
1919-09-16 00:00:00,62.600002,10.1,0.0,2.7,86.6,13.8,18.800001,23.9,16.6,12.05
1919-10-16 00:00:00,53.4,10.900001,1.2099999,2.0,49.2,7.7000003,13.1,18.6,10.400001,9.0
1919-11-16 00:00:00,44.100002,10.8,16.58,1.3000001,17.7,0.3,5.7000003,11.1,5.9,4.8599997
1919-12-16 00:00:00,41.3,10.6,27.5,0.90000004,4.3,-6.3,-1.0,4.3,3.5,1.8199999
1920-01-16 00:00:00,43.8,11.1,27.84,1.0,5.1,-6.7000003,-1.1,4.5,3.4,2.72
1920-02-15 00:00:00,57.600002,10.5,25.039999,1.3000001,10.1,-5.5,-0.2,5.1,3.7,4.47
1920-03-16 00:00:00,61.3,11.400001,15.79,2.1000001,22.7,0.8,6.5,12.2,6.0,5.56
1920-04-16 00:00:00,62.5,12.5,2.1,3.2,33.600002,6.9,13.1,19.4,8.6,6.81
1920-05-16 00:00:00,61.3,13.0,0.0,4.0,47.9,12.3,18.800001,25.300001,12.8,7.6699996
1920-06-16 00:00:00,58.4,13.0,0.0,4.8,69.3,16.9,23.4,29.9,16.0,9.01
1920-07-16 00:00:00,59.7,10.400001,0.0,4.4,106.8,20.300001,25.5,30.7,21.9,11.09
1920-08-16 00:00:00,56.2,10.1,0.0,4.1,89.8,19.5,24.5,29.6,20.1,9.94
1920-09-16 00:00:00,63.3,10.1,0.0,2.7,105.9,14.3,19.300001,24.4,17.0,13.29
1920-10-16 00:00:00,53.4,10.900001,0.59,1.9,60.9,8.400001,13.8,19.300001,11.7,10.45
1920-11-16 00:00:00,46.2,10.6,14.25,1.2,17.4,1.2,6.5,11.8,6.8,4.47
1920-12-16 00:00:00,41.3,10.3,26.769999,0.8,8.1,-5.5,-0.3,4.9,4.3,3.01
1921-01-16 00:00:00,43.8,10.900001,28.699999,1.0,9.3,-7.8,-2.3,3.2,2.9,4.2999997
1921-02-15 00:00:00,52.9,11.2,23.1,1.4,3.0,-4.3,1.3000001,6.9,4.0,1.3399999
1921-03-16 00:00:00,61.3,11.8,15.259999,2.3,21.1,1.0,6.9,12.8,5.1,5.64
1921-04-16 00:00:00,62.5,12.5,1.38,3.4,47.9,7.5,13.7,20.0,7.9,9.03
1921-05-16 00:00:00,61.3,13.1,0.0,4.2000003,34.7,12.6,19.1,25.7,11.7,7.02
1921-06-16 00:00:00,60.3,12.8,0.0,4.6,35.7,16.4,22.800001,29.2,15.8,6.35
1921-07-16 00:00:00,61.4,10.3,0.0,4.4,117.1,20.800001,25.9,31.1,22.1,12.04
1921-08-16 00:00:00,56.4,10.3,0.0,3.9,82.9,19.2,24.300001,29.5,21.6,9.88
1921-09-16 00:00:00,66.9,9.8,0.0,2.6000001,46.5,13.3,18.2,23.1,15.3,8.47
